timestamp,roll,pitch,yaw,heartRate,spo2,roll_velocity,pitch_velocity,yaw_velocity,roll_acceleration,pitch_acceleration,yaw_acceleration,peak_count
92.5363,0.6228,0.3683,0.3726,0,0,3.968,-2.0565,-1.7532,996.0115,-852.522,-710.6918,48
93.1917,0.6457,0.3018,0.3341,0,0,2.2897,-6.6478,-3.8474,-167.8306,-459.1256,-209.4179,49
93.9143,0.6112,0.3035,0.2794,0,0,-3.4445,0.1683,-5.4696,-573.4247,681.6098,-162.2191,49
94.5152,0.6345,0.3788,0.3066,0,0,2.3216,7.5322,2.7175,576.6177,736.3877,818.71,49
95.1158,0.6268,0.3842,0.3761,0,0,-0.7647,0.5325,6.9505,-308.6335,-699.9689,423.2973,50
95.7153,0.6352,0.3855,0.4036,0,0,0.8375,0.1317,2.7467,160.2143,-40.0802,-420.3802,50
96.3113,0.6249,0.3878,0.3444,0,0,-1.0333,0.2357,-5.9172,-187.0704,10.3971,-866.3896,51
97.0363,0.6585,0.4268,0.3401,0,0,3.3623,3.8947,-0.4271,439.5568,365.9052,549.0181,51
97.6345,0.6656,0.3971,0.3454,0,0,0.7128,-2.9677,0.5276,-264.9468,-686.2447,95.467,52
98.295,0.6572,0.3686,0.3366,0,0,-0.8456,-2.8509,-0.8773,-155.8429,11.6879,-140.495,52
98.8951,0.6154,0.3752,0.2553,0,0,-4.1776,0.6578,-8.1327,-333.2025,350.8607,-725.5343,52
99.493,0.6549,0.4084,0.4264,0,0,3.9508,3.3239,17.1111,812.8386,266.6184,2524.3784,52
100.0951,0.6545,0.3936,0.4321,0,0,-0.0386,-1.4866,0.5648,-398.9404,-481.05,-1654.6339,53
100.7542,0.6439,0.3625,0.3618,0,0,-1.056,-3.1028,-7.0241,-101.7338,-161.6213,-758.8842,53
101.3534,0.6046,0.3644,0.2734,0,0,-3.9327,0.1917,-8.8381,-287.6771,329.4513,-181.402,53
101.9513,0.6207,0.4258,0.3661,0,0,1.6076,6.136,9.2673,554.0347,594.424,1810.5421,53
102.554,0.6537,0.4343,0.3803,0,0,3.2969,0.8525,1.4215,168.9315,-528.3499,-784.5798,53
103.1549,0.7182,0.4204,0.3786,0,0,6.4502,-1.3972,-0.1709,315.3289,-224.9685,-159.2392,53
103.7562,0.7239,0.4025,0.3167,0,0,0.5698,-1.7904,-6.1882,-588.0439,-39.3182,-601.7321,54
104.4749,0.6934,0.4393,0.3833,0,0,-3.0504,3.6802,6.6576,-362.0183,547.058,1284.5779,54
105.0738,0.6843,0.4439,0.4229,0,0,-0.9059,0.4672,3.9553,214.4516,-321.3036,-270.2251,54
105.7333,0.7247,0.4255,0.4209,0,0,4.0424,-1.842,-0.1973,494.8295,-230.9149,-415.2665,54
106.3355,0.7162,0.4168,0.376,0,0,-0.8567,-0.8716,-4.4857,-489.9115,97.0346,-428.8367,55
106.9942,0.7065,0.4424,0.4261,0,0,-0.9616,2.5601,5.0093,-10.4892,343.177,949.5041,55
107.5952,0.7072,0.4736,0.4549,0,0,0.0618,3.1178,2.8721,102.3382,55.7637,-213.7291,55
108.4365,0.7454,0.4636,0.4232,0,0,3.8278,-1.0014,-3.1673,376.6012,-411.9131,-603.9366,55
109.1534,0.7297,0.4741,0.5559,0,0,-1.575,1.0586,13.2702,-540.2839,205.9963,1643.7498,56
