timestamp,roll,pitch,yaw,heartRate,spo2,roll_velocity,pitch_velocity,yaw_velocity,roll_acceleration,pitch_acceleration,yaw_acceleration,peak_count
52.0798,0.6407,0.4509,0.3943,0,0,-13.078,3.2162,12.4116,-1764.6682,385.8954,1961.6913,26
52.7965,0.6947,0.4695,0.3796,0,0,5.3974,1.8608,-1.4707,1847.5336,-135.5404,-1388.2283,26
53.4578,0.7519,0.4493,0.3218,0,0,5.7255,-2.0223,-5.7813,32.8183,-388.3132,-431.0545,26
54.3549,0.6996,0.4456,0.4141,0,0,-5.2336,-0.366,9.2394,-1095.9089,165.6363,1502.0624,27
54.958,0.6879,0.439,0.3908,0,0,-1.1691,-0.6616,-2.3369,406.4483,-29.5573,-1157.6266,27
55.6771,0.7259,0.4145,0.3379,0,0,3.8015,-2.4488,-5.2888,497.0604,-178.7239,-295.192,27
56.3372,0.6766,0.4072,0.4827,0,0,-4.9254,-0.7312,14.4787,-872.696,171.7633,1976.7524,28
57.0583,0.674,0.4415,0.474,0,0,-0.2691,3.427,-0.8662,465.6363,415.8193,-1534.4906,28
57.6566,0.7382,0.4411,0.4223,0,0,6.4277,-0.0344,-5.1674,669.6767,-346.1406,-430.1152,28
58.3165,0.7483,0.4281,0.3768,0,0,1.0098,-1.3007,-4.5527,-541.7889,-126.6354,61.4676,29
58.9162,0.741,0.4448,0.4586,0,0,-0.7373,1.6687,8.175,-174.709,296.9396,1272.7693,29
59.5162,0.7193,0.4524,0.4435,0,0,-2.1686,0.7638,-1.507,-143.1286,-90.4849,-968.2017,29
60.2366,0.7429,0.4582,0.3998,0,0,2.3653,0.577,-4.3668,453.3905,-18.6777,-285.9816,29
60.9589,0.7396,0.4361,0.3285,0,0,-0.3322,-2.2156,-7.1352,-269.7593,-279.2686,-276.8404,30
61.6156,0.7274,0.436,0.4239,0,0,-1.2149,-0.0082,9.5411,-88.2667,220.7419,1667.6324,30
62.2762,0.7598,0.4479,0.3728,0,0,3.2345,1.1932,-5.1058,444.9409,120.1424,-1464.6903,30
63.0587,0.7853,0.4164,0.3225,0,0,2.547,-3.1491,-5.0368,-68.7534,-434.2273,6.8998,31
