timestamp,roll,pitch,yaw,heartRate,spo2,roll_velocity,pitch_velocity,yaw_velocity,roll_acceleration,pitch_acceleration,yaw_acceleration,peak_count
170.4578,0.7883,0.4441,0.5002,0,0,0.4995,1.437,0,362.0708,94.2716,-241.375,66
171.0574,0.7883,0.46,0.4825,0,0,0,1.5951,-1.7682,-49.9487,15.8069,-176.8217,67
171.8983,0.818,0.4595,0.4907,0,0,2.9648,-0.0507,0.8168,296.483,-164.58,258.5006,67
172.4982,0.8082,0.4591,0.4963,0,0,-0.9807,-0.0388,0.557,-394.5535,1.1879,-25.9751,68
173.0989,0.8019,0.4526,0.5006,0,0,-0.621,-0.6514,0.4344,35.9744,-61.2548,-12.2607,68
173.6969,0.7899,0.4267,0.4869,0,0,-1.2004,-2.5886,-1.3758,-57.9405,-193.7184,-181.0196,69
174.2964,0.7602,0.4323,0.5146,0,0,-2.9751,0.5628,2.7732,-177.4782,315.1399,414.8966,69
174.8968,0.7666,0.4512,0.4881,0,0,0.6442,1.881,-2.6492,361.9337,131.8148,-542.2413,69
175.4967,0.7703,0.4546,0.4625,0,0,0.3705,0.3483,-2.5569,-27.3669,-153.2689,9.2298,70
176.2184,0.8115,0.4402,0.4695,0,0,4.118,-1.4432,0.7,374.7517,-179.1543,325.6893,70
176.8174,0.8128,0.4123,0.471,0,0,0.1315,-2.7903,0.1466,-398.6585,-134.7098,-55.3387,71
